,Unnamed: 0,corr_train,corr_test,r2_train,r2_test,num_obs,num_features,nrmse,baseline_nrmse,tumor,method,feature,measure
697,mean,0.3711183961328106,0.3628986345769919,0.1729831368040069,-2.0986368915523085e+22,492.0080935251799,7.049623937213865,376767899.4096788,0.3747331931699762,tumor6,linreg,corum,mean
698,std,0.1877688885637421,0.2186124012467485,0.1457347600147312,2.3208977308354952e+24,225.1142418752786,22.526552757232192,41149058768.44424,0.122459571040803,tumor6,linreg,corum,std
699,min,-2.1800276962496131e-16,-0.8229844448125614,-2.220446049250313e-16,-2.5668751261058124e+26,40.0,1.0,0.1449711409829423,0.1528763795590516,tumor6,linreg,corum,min
700,25%,0.2308381848180019,0.2158626690747985,0.053286269017451,0.018871103687251,300.0,1.0,0.2673127025769106,0.2921610486811901,tumor6,linreg,corum,25%
701,50%,0.3730380262258265,0.3826817874816645,0.1391573701060974,0.1158172791780703,563.0,1.0,0.3141158054108335,0.3463942712958163,tumor6,linreg,corum,50%
702,75%,0.5120564633861244,0.5233148432844228,0.2622018217190115,0.2424114784414109,705.0,2.0,0.3811275595616569,0.4264899719133106,tumor6,linreg,corum,75%
703,max,0.994937839719973,0.936268065193625,0.9899013049066462,0.8522763763883359,705.0,270.0,4550654442741.257,1.6959706032713946,tumor6,linreg,corum,max
704,count,12356.0,12356.0,12356.0,12356.0,12356.0,12356.0,12356.0,12356.0,tumor6,linreg,string,count
705,mean,0.8550037109142017,0.277746503688379,0.753958971159948,-2.409277045309367e+25,489.271123340887,313.0382809970864,282048095602.14294,0.3742786973896027,tumor6,linreg,string,mean
706,std,0.1546039140818888,0.2796097836498072,0.2291100062371742,1.1651581460281062e+27,225.8380455181652,225.11798011062663,1637183761802.1404,0.1223424742908946,tumor6,linreg,string,std
707,min,-2.1800276962496131e-16,-0.8220119904028361,-6.216286553666055,-1.2726853321370384e+29,40.0,1.0,1.3586294869610929e-15,0.1500684805298957,tumor6,linreg,string,min
708,25%,0.7963797623569803,0.0349213294829764,0.6342207263601018,-1.3461436878538796e+22,291.0,143.0,0.3353821233811286,0.2918189659409371,tumor6,linreg,string,25%
709,50%,0.901741085300376,0.3062275974561429,0.8130579319957681,-1.1586519943122042,557.0,255.0,0.5526666771213145,0.3461736646654241,tumor6,linreg,string,50%
710,75%,0.965769791765486,0.5012288994769316,0.9327093162610216,0.0365096823096095,705.0,432.0,39116942438.934784,0.4259733564625561,tumor6,linreg,string,75%
711,max,1.0,1.0,1.0,1.0,705.0,942.0,105271769804671.66,1.6959706032713946,tumor6,linreg,string,max
712,count,12311.0,12311.0,12311.0,12311.0,12311.0,12311.0,12311.0,12311.0,tumor6,linreg,stringhi,count
713,mean,0.5023605989967667,0.4008069062062332,0.2975839082119296,-2.4359218488016526e+24,490.3422955080822,40.16635529201527,17743437242.8859,0.374415527290942,tumor6,linreg,stringhi,mean
714,std,0.2129719325406746,0.2159640997107024,0.2154375399813783,1.9648925999681333e+26,225.47008417972097,64.62870854241507,489188454567.7389,0.1224343216572465,tumor6,linreg,stringhi,std
715,min,-2.1800276962496131e-16,-0.8291514186455026,-1.5046207080382432,-2.1535753609295533e+28,40.0,1.0,0.1264852178013508,0.1500684805298957,tumor6,linreg,stringhi,min
716,25%,0.3512659089525864,0.2717275792032131,0.1233877410980996,0.0123347238733261,295.0,2.0,0.2641758584481268,0.2918497512214415,tumor6,linreg,stringhi,25%
717,50%,0.513666719014572,0.4298953864856494,0.2638534982231946,0.1345243946262011,559.0,11.0,0.3142518170476486,0.3462786917241952,tumor6,linreg,stringhi,50%
718,75%,0.6588755766087985,0.5558676831212148,0.4341170255122712,0.271860577826654,705.0,51.0,0.3899529017370978,0.4261500794244219,tumor6,linreg,stringhi,75%
719,max,1.0,0.9903612273776988,1.0,0.9776064003455348,705.0,889.0,42336079437468.586,1.6959706032713946,tumor6,linreg,stringhi,max
720,count,12373.0,12373.0,12373.0,12373.0,12373.0,12373.0,12373.0,12373.0,tumor6,linreg,all,count
721,mean,0.958094328930054,0.0382207661088291,0.9189658427853372,-6.763964788316815e+24,488.9113392063364,13073.0,326554408658.9192,0.3744011805998303,tumor6,linreg,all,mean
722,std,0.0491865799150176,0.2085988627150839,0.096739494070846,8.691748881216243e+25,225.95864995342356,0.0,889736302799.0405,0.1225527358399665,tumor6,linreg,all,std
723,min,0.4534501824802437,-0.7932187837810889,-0.9369555203340484,-4.878704996452254e+27,40.0,13073.0,1.7634567183191597e-15,0.1500684805298957,tumor6,linreg,all,min
724,25%,0.952224886805728,-0.0565587099940776,0.9066038949552234,-7.429940386224874e+23,289.0,13073.0,54712070881.80338,0.2918439966518527,tumor6,linreg,all,25%
725,50%,0.972001698772215,0.0086138196871238,0.9447775166440692,-1.8287783413950463e+23,557.0,13073.0,143888322224.42358,0.3461838040574354,tumor6,linreg,all,50%
726,75%,0.9846975553310152,0.0777158729699674,0.969629274160106,-2.583118003982369e+22,705.0,13073.0,301037793665.78394,0.4261103295868878,tumor6,linreg,all,75%
727,max,1.0,1.0,1.0,1.0,705.0,13073.0,27922233981206.78,1.6959706032713946,tumor6,linreg,all,max
728,count,12213.0,12213.0,12213.0,12213.0,12213.0,12213.0,12213.0,12213.0,tumor6,boosting,single,count
729,mean,0.8978442259064562,0.5416651636009757,0.8180903053239424,0.1814172530969125,492.3136821419799,1.0,0.3176947303344904,0.3749269844207783,tumor6,boosting,single,mean
730,std,0.1387922596625092,0.2324007442044479,0.1796855297319722,0.4845993796065443,225.1484867397695,0.0,0.1153591840943784,0.122419044955368,tumor6,boosting,single,std
731,min,-2.1800276962496131e-16,-0.7713943037090278,-0.0141285490295013,-11.616361987194972,40.0,1.0,0.0004237675080096,0.1528763795590516,tumor6,boosting,single,min
732,25%,0.9037197158155644,0.4513226092956656,0.8062887554160201,0.0464576850294951,300.0,1.0,0.2388704285051104,0.2922939421809939,tumor6,boosting,single,25%
733,50%,0.9361698790129114,0.5933529669388575,0.8656245491769491,0.27897411276766,564.0,1.0,0.2908514902345237,0.3466086182015847,tumor6,boosting,single,50%
734,75%,0.9581394805121553,0.6944610303621019,0.9111567971222888,0.4430364501528345,705.0,1.0,0.3668445412346703,0.4266188954092488,tumor6,boosting,single,75%
735,max,0.9999999711027416,0.9999998797493148,0.9999999410826692,0.999999670078046,705.0,1.0,1.5970300714953505,1.6959706032713946,tumor6,boosting,single,max
736,count,12232.0,12232.0,12232.0,12232.0,12232.0,12232.0,12232.0,12232.0,tumor6,boosting,corum,count
737,mean,0.9096923066607496,0.5857532166681181,0.840742748042688,0.2577021811952649,492.0080935251799,6.9386036625245255,0.302330543654562,0.3747331931699762,tumor6,boosting,corum,mean
738,std,0.135003061894716,0.2399078577926522,0.1759261667339833,0.4943699244922275,225.1142418752786,22.327983960533675,0.1212144247046125,0.122459571040803,tumor6,boosting,corum,std
739,min,-2.1800276962496131e-16,-0.7713943037090278,-0.0141285490295013,-11.834360166701996,40.0,1.0,0.0004237675080096,0.1528763795590516,tumor6,boosting,corum,min
740,25%,0.9133312430674264,0.4977926373249411,0.8252893783706586,0.1206807143247308,300.0,1.0,0.2190297068668318,0.2921610486811901,tumor6,boosting,corum,25%
741,50%,0.9464379758484311,0.6421344670360396,0.8892239581530101,0.3573366082352726,563.0,1.0,0.2766136323552239,0.3463942712958163,tumor6,boosting,corum,50%
742,75%,0.9689117645268284,0.7512289579302877,0.935812770378078,0.5372125102221316,705.0,2.0,0.358236729200459,0.4264899719133106,tumor6,boosting,corum,75%
743,max,0.9999999996758676,0.9999998797493148,0.99999999930068,0.999999670078046,705.0,268.0,1.5970300714953505,1.6959706032713946,tumor6,boosting,corum,max
744,count,12356.0,12356.0,12356.0,12356.0,12356.0,12356.0,12356.0,12356.0,tumor6,boosting,string,count
745,mean,0.9578342025757384,0.7584285562029437,0.9201498657167267,0.5855810167307135,489.271123340887,313.0382809970864,0.2200405430524003,0.3742786973896027,tumor6,boosting,string,mean
746,std,0.0554228462050487,0.2081377780414511,0.0878348138944584,0.3153376729618468,225.8380455181652,225.11798011062663,0.0929672721151272,0.1223424742908946,tumor6,boosting,string,std
747,min,-2.1800276962496131e-16,-0.7214548064367189,-0.0057190996374325,-8.036134670299809,40.0,1.0,2.933776667674971e-07,0.1500684805298957,tumor6,boosting,string,min
748,25%,0.9524763067956012,0.7333009131637855,0.906738009462734,0.5206242959521552,291.0,143.0,0.1577472049803426,0.2918189659409371,tumor6,boosting,string,25%
749,50%,0.9721071512398948,0.8263717129973536,0.9448003361784778,0.6747952773129122,557.0,255.0,0.1934869053475932,0.3461736646654241,tumor6,boosting,string,50%
750,75%,0.9845939539633712,0.8799760349825916,0.9693278928592566,0.7686470098102738,705.0,432.0,0.2586789688308431,0.4259733564625561,tumor6,boosting,string,75%
751,max,0.999999999999998,0.9999999999999516,0.9999999999999958,0.9999999999998764,705.0,942.0,1.4020374093236951,1.6959706032713946,tumor6,boosting,string,max
752,count,12311.0,12311.0,12311.0,12311.0,12311.0,12311.0,12311.0,12311.0,tumor6,boosting,stringhi,count
753,mean,0.9442736087911549,0.687834253448984,0.8985788556824694,0.4450175233409864,490.3422955080822,40.16635529201527,0.2559058884192188,0.374415527290942,tumor6,boosting,stringhi,mean
754,std,0.0919382707900792,0.2350050038548581,0.1254458543943615,0.428690614101683,225.47008417972097,64.62870854241507,0.1107555855005656,0.1224343216572465,tumor6,boosting,stringhi,std
755,min,-2.1800276962496131e-16,-0.7638524835769415,-0.0141285490295013,-8.256557452755812,40.0,1.0,0.0002775943307514,0.1500684805298957,tumor6,boosting,stringhi,min
756,25%,0.9429250353785672,0.6273187603541474,0.885400518703986,0.3385435916678542,295.0,2.0,0.1790075952988892,0.2918497512214415,tumor6,boosting,stringhi,25%
757,50%,0.9670544432306436,0.7632631346405142,0.9342001886402764,0.5646843826561194,559.0,11.0,0.2271739679327108,0.3462786917241952,tumor6,boosting,stringhi,50%
758,75%,0.981477325685792,0.8389828097457612,0.9629132721737133,0.694374930512359,705.0,51.0,0.3036337836379091,0.4261500794244219,tumor6,boosting,stringhi,75%
759,max,0.9999999999999626,0.9999999280989756,0.9999999999999228,0.9999998365877376,705.0,889.0,1.1948490357295585,1.6959706032713946,tumor6,boosting,stringhi,max
760,count,13019.0,13019.0,13019.0,13019.0,13019.0,13019.0,13019.0,13019.0,tumor7,forest,single,count
761,mean,0.6353633069008837,0.4438582132212783,0.3945814312732065,0.1835222522797481,529.7873108533681,1.0,0.3136735098311339,0.3609246173282459,tumor7,forest,single,mean
762,std,0.1380183564895582,0.2033245075891719,0.1729513077247595,0.2830047130434239,268.3779887020711,0.0,0.1018944724526196,0.1213717442311453,tumor7,forest,single,std
763,min,-2.328727661284132e-16,-0.7139324192014417,-0.0002292868639359,-15.73295884296408,40.0,1.0,0.1327095936799777,0.1543175939665082,tumor7,forest,single,min
764,25%,0.5553797976230695,0.317713407359381,0.2735321796819089,0.0721817277101817,263.5,1.0,0.2448629803590324,0.2773874858504794,tumor7,forest,single,25%
765,50%,0.6315952019763635,0.4606350918709371,0.3713469410833367,0.184305723450976,628.0,1.0,0.2909961379386332,0.3328431908529233,tumor7,forest,single,50%
766,75%,0.7183393286911124,0.5886113389998133,0.4929172846470944,0.3203946528244085,792.0,1.0,0.3560461339072306,0.4142366821301356,tumor7,forest,single,75%
767,max,0.9796659792312404,0.960883020173961,0.9595872389528244,0.9204551889697218,792.0,1.0,1.6100810807447534,1.399342158360009,tumor7,forest,single,max
768,count,13040.0,13040.0,13040.0,13040.0,13040.0,13040.0,13040.0,13040.0,tumor7,forest,corum,count
769,mean,0.6684226626713422,0.4736376047686806,0.4309927517250203,0.2089608050547781,529.5483895705521,6.708205521472393,0.3090676759158504,0.3607666814745984,tumor7,forest,corum,mean
770,std,0.1359375333021765,0.2016664796188964,0.1697134017542524,0.296791144613196,268.23657753594784,21.87595971535869,0.1030696294656967,0.1213665187090553,tumor7,forest,corum,std
771,min,-2.328727661284132e-16,-0.7139324192014417,-0.0002292868639359,-15.73295884296407,40.0,1.0,0.1241485928454792,0.1543175939665082,tumor7,forest,corum,min
772,25%,0.5909293789168159,0.3559596024937604,0.313477860522283,0.0964567111549805,264.0,1.0,0.2398832013412543,0.2772636224176132,tumor7,forest,corum,25%
773,50%,0.675247297543098,0.4991746158354246,0.4190307251358491,0.2207977562534648,628.0,1.0,0.287371014454983,0.332746390048045,tumor7,forest,corum,50%
774,75%,0.7554640797318523,0.6162921345366611,0.5318706391795923,0.3497619813158282,792.0,1.0,0.3524710367163765,0.4141519775124889,tumor7,forest,corum,75%
775,max,0.9796659792312404,0.960883020173961,0.9595872389528244,0.9204551889697218,792.0,270.0,1.3232281809774749,1.399342158360009,tumor7,forest,corum,max
776,count,13173.0,13173.0,13173.0,13173.0,13173.0,13173.0,13173.0,13173.0,tumor7,forest,string,count
777,mean,0.8479134035552338,0.6406726577185304,0.6547216458215565,0.3789877139158172,527.0039474683064,322.3716693236165,0.270177082037754,0.3604165933171311,tumor7,forest,string,mean
778,std,0.0753418648804234,0.1865216909400471,0.1381051242456626,0.2387811068016112,268.4079554224634,229.4034653553,0.0863869103427805,0.121206771490779,tumor7,forest,string,std
779,min,-1.080457531582353e-16,-0.7274581751509059,-0.0001159566524222,-6.305648959799359,40.0,1.0,0.1221139146602572,0.1543175939665082,tumor7,forest,string,min
780,25%,0.8074447545684008,0.5661263421973822,0.5616668652931027,0.264866348841398,261.0,149.0,0.2107324880727709,0.2771102516250791,tumor7,forest,string,25%
781,50%,0.847275205103703,0.6837905730558053,0.6450400319376639,0.3994107722120336,626.0,264.0,0.251875412683501,0.3325007900268224,tumor7,forest,string,50%
782,75%,0.8911026561417206,0.7637294347810183,0.7444303244319764,0.5262105493828249,792.0,447.0,0.3097744982504142,0.4135834702877077,tumor7,forest,string,75%
783,max,0.9936682727524716,0.98581613129047,0.9798744515089848,0.9397155627025012,792.0,950.0,1.219527955982536,1.399342158360009,tumor7,forest,string,max
784,count,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,tumor7,forest,stringhi,count
785,mean,0.7561379350785872,0.5490086827061141,0.5338676322091491,0.2852198174830999,528.1367827478473,39.64924178922502,0.2921118398226103,0.3605041897365738,tumor7,forest,stringhi,mean
786,std,0.1178452350939248,0.2002236761348375,0.1658474438030994,0.2814428083217247,268.15197054589925,64.62414427177353,0.096563345925288,0.1212885985723507,tumor7,forest,stringhi,std
787,min,-1.080457531582353e-16,-0.5306439479772165,-0.0002292868639359,-15.732958842964075,40.0,1.0,0.1250745255312669,0.1543175939665082,tumor7,forest,stringhi,min
788,25%,0.6944924470619063,0.4472550656489589,0.4242007850493768,0.1663523614278956,263.5,2.0,0.2271196522648725,0.2770679140649364,tumor7,forest,stringhi,25%
789,50%,0.7693654288838864,0.5829621577048328,0.5290196340498623,0.3016714819149385,628.0,10.0,0.2717124297388973,0.332521424140019,tumor7,forest,stringhi,50%
790,75%,0.8300549491287863,0.6898923811250273,0.6387410484863103,0.4336197565416811,792.0,49.0,0.3343013956211951,0.4137712356601837,tumor7,forest,stringhi,75%
791,max,0.9892651354809052,0.9862778945309424,0.9762264362706582,0.9194993453203342,792.0,895.0,1.1907555238925664,1.399342158360009,tumor7,forest,stringhi,max
792,count,13196.0,13196.0,13196.0,13196.0,13196.0,13196.0,13196.0,13196.0,tumor7,forest,all,count
793,mean,0.8913472861139727,0.7019203681263048,0.7300725297398034,0.4429842588252267,526.4652925128827,13811.0,0.2547505810951456,0.3606328588711685,tumor7,forest,all,mean
794,std,0.0527756234039907,0.1844952117894507,0.1138999662761951,0.230553916224331,268.5749705838164,0.0,0.0825399802328806,0.1215011971839185,tumor7,forest,all,std
795,min,0.5260808345707945,-0.5765543127656263,0.247192121026434,-6.283101732248558,40.0,13811.0,0.110103996038201,0.1543175939665082,tumor7,forest,all,min
796,25%,0.857903233562981,0.6469255610425041,0.6502583753950453,0.3335318202932107,260.0,13811.0,0.1966690193241895,0.2771949867396862,tumor7,forest,all,25%
797,50%,0.8885664426339435,0.7517336942148038,0.7229120306393213,0.4733313932144398,624.0,13811.0,0.2371131212778328,0.3325825353101483,tumor7,forest,all,50%
798,75%,0.9249070937629392,0.8182985400110502,0.8086223078140705,0.5928398387832166,792.0,13811.0,0.2942966235271196,0.4138047095178238,tumor7,forest,all,75%
799,max,0.9946227352640328,0.9952459535254456,0.9811869246005396,0.94281816952606,792.0,13811.0,1.1136887547944725,1.399342158360009,tumor7,forest,all,max
800,count,13019.0,13019.0,13019.0,13019.0,13019.0,13019.0,13019.0,13019.0,tumor7,elastic,single,count
801,mean,0.3538906911658933,0.3489865303248743,0.129750526260786,0.0797732841906205,529.7873108533681,1.0,0.3370320704577235,0.3609246173282459,tumor7,elastic,single,mean
802,std,0.1987219126177201,0.2186893536462495,0.2467241695293819,0.5701702496087138,268.3779887020711,0.0,0.1368325204853067,0.1213717442311453,tumor7,elastic,single,std
803,min,-0.1667439331533034,-0.8205649655388565,-6.405885546997941,-24.165224613600163,40.0,1.0,0.1501315714432942,0.1543175939665082,tumor7,elastic,single,min
804,25%,0.2025363544821758,0.1936887845761025,0.021024495453315,-0.0021738282291239,263.5,1.0,0.2568244993944252,0.2773874858504794,tumor7,elastic,single,25%
805,50%,0.3540410402819477,0.3609276927790899,0.1022772538961471,0.0812277233680606,628.0,1.0,0.3043093323663058,0.3328431908529233,tumor7,elastic,single,50%
806,75%,0.5004214050991662,0.5107551421042071,0.2280958322376872,0.2090354722303041,792.0,1.0,0.3784870460288595,0.4142366821301356,tumor7,elastic,single,75%
807,max,0.9007801360806934,0.9351181028086464,0.7929606012095998,0.8714146615589129,792.0,1.0,2.275340816055824,1.399342158360009,tumor7,elastic,single,max
808,count,13040.0,13040.0,13040.0,13040.0,13040.0,13040.0,13040.0,13040.0,tumor7,elastic,corum,count
809,mean,0.3868892831412415,0.3704518231739447,0.1517066984217103,0.0930683139160225,529.5483895705521,6.708205521472393,0.3348777492109882,0.3607666814745984,tumor7,elastic,corum,mean
810,std,0.195040369432754,0.2133531762681347,0.2491524694676319,0.5702371230791603,268.23657753594784,21.87595971535869,0.1376493338219129,0.1213665187090553,tumor7,elastic,corum,std
811,min,-0.1667439331533034,-0.8205649655388565,-6.405885546997941,-24.165224613600163,40.0,1.0,0.1343172040069095,0.1543175939665082,tumor7,elastic,corum,min
812,25%,0.2479736805997917,0.2294926431710346,0.0373305224650112,0.0040997369063562,264.0,1.0,0.2538284664962229,0.2772636224176132,tumor7,elastic,corum,25%
813,50%,0.394518695315567,0.3886881885134181,0.1310650410060194,0.1015957732629099,628.0,1.0,0.3024786986648742,0.332746390048045,tumor7,elastic,corum,50%
814,75%,0.530459943017062,0.525900199669515,0.2593430777246961,0.2269813089568289,792.0,1.0,0.3775925820037196,0.4141519775124889,tumor7,elastic,corum,75%
815,max,0.9007801360806934,0.9351181028086464,0.7929606012095998,0.8714146615589129,792.0,270.0,2.275340816055824,1.399342158360009,tumor7,elastic,corum,max
816,count,13173.0,13173.0,13173.0,13173.0,13173.0,13173.0,13173.0,13173.0,tumor7,elastic,string,count
817,mean,0.7176658713819425,0.5368039777714717,0.4969101144683177,0.2615642004760098,527.0039474683064,322.3716693236165,0.2992958037649295,0.3604165933171311,tumor7,elastic,string,mean
818,std,0.1676435189511773,0.1963137602447271,0.221394150865611,0.2567651766781516,268.4079554224634,229.4034653553,0.1099213495461263,0.121206771490779,tumor7,elastic,string,std
819,min,-0.0035292116788936,-0.835785947096205,-1.386957677919236,-4.962148711888614,40.0,1.0,0.072065225572349,0.1543175939665082,tumor7,elastic,string,min
820,25%,0.6446139666270924,0.4378070431264148,0.363367469696145,0.1395102625876833,261.0,149.0,0.2256394595930402,0.2771102516250791,tumor7,elastic,string,25%
821,50%,0.7504434107714621,0.5699309954078201,0.52100376717633,0.2849502552360543,626.0,264.0,0.2748964121860833,0.3325007900268224,tumor7,elastic,string,50%
822,75%,0.8287560832626767,0.6707163002958129,0.649560240023241,0.4168599588110022,792.0,447.0,0.3434070781490806,0.4135834702877077,tumor7,elastic,string,75%
823,max,0.9999974348677504,0.9975539515327572,0.999991095342626,0.9902686723053516,792.0,950.0,1.7858346793829152,1.399342158360009,tumor7,elastic,string,max
824,count,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,tumor7,elastic,stringhi,count
825,mean,0.484831889689197,0.419818721617307,0.240725695943176,0.1474433557230746,528.1367827478473,39.64924178922502,0.3256249302785291,0.3605041897365738,tumor7,elastic,stringhi,mean
826,std,0.1983876508533768,0.2062933738725681,0.1978689221264208,0.2414798020648869,268.15197054589925,64.62414427177353,0.1248676412875792,0.1212885985723507,tumor7,elastic,stringhi,std
827,min,-0.1667439331533034,-0.8205649655388565,-2.713771367400585,-6.978176454329368,40.0,1.0,0.1376347962404331,0.1543175939665082,tumor7,elastic,stringhi,min
828,25%,0.3527091530644711,0.2976729687534655,0.0961643932785892,0.0347887999821928,263.5,2.0,0.2470444923760913,0.2770679140649364,tumor7,elastic,stringhi,25%
829,50%,0.5064031974361083,0.4457709187361899,0.2261177532676506,0.1513953242674995,628.0,10.0,0.2960717112405804,0.332521424140019,tumor7,elastic,stringhi,50%
830,75%,0.6281595055772312,0.5657289908351957,0.3660188145014253,0.2775023626235448,792.0,49.0,0.3685916125988019,0.4137712356601837,tumor7,elastic,stringhi,75%
831,max,0.9866021019830432,0.9471127163768012,0.9567013089035128,0.8947506685734804,792.0,895.0,2.255343899609509,1.399342158360009,tumor7,elastic,stringhi,max
832,count,13196.0,13196.0,13196.0,13196.0,13196.0,13196.0,13196.0,13196.0,tumor7,elastic,all,count
833,mean,0.9009505676043542,0.6680725054913718,0.7888607310024649,0.4396995180991428,526.4652925128827,13811.0,0.2556607738659937,0.3606328588711685,tumor7,elastic,all,mean
834,std,0.1250518741529566,0.2031028038493648,0.2024307506623033,0.2753551248071829,268.5749705838164,0.0,0.0999337860030872,0.1215011971839185,tumor7,elastic,all,std
835,min,0.0,-0.7657723927790111,-0.4492272470843856,-4.469934145501155,40.0,13811.0,0.0038787066946721,0.1543175939665082,tumor7,elastic,all,min
836,25%,0.8947740141717919,0.6103757008631754,0.7556271103349513,0.3286773738618663,260.0,13811.0,0.1867239120240922,0.2771949867396862,tumor7,elastic,all,25%
837,50%,0.9372116768706422,0.7221082058057976,0.8498024121005678,0.4964515873225653,624.0,13811.0,0.2296398277734793,0.3325825353101483,tumor7,elastic,all,50%
838,75%,0.963480034286518,0.7951158364996754,0.9105229264404026,0.6125615922500023,792.0,13811.0,0.3013578931858743,0.4138047095178238,tumor7,elastic,all,75%
839,max,0.9999995281685004,0.9999986419259904,0.9999970254359264,0.9999783727688838,792.0,13811.0,1.3171137069673955,1.399342158360009,tumor7,elastic,all,max
840,count,13019.0,13019.0,13019.0,13019.0,13019.0,13019.0,13019.0,13019.0,tumor7,linreg,single,count
841,mean,0.3565919486247629,0.3513641078446421,0.16501609771063,0.1207406725862926,529.7873108533681,1.0,0.3293003238465575,0.3609246173282459,tumor7,linreg,single,mean
842,std,0.1945795159705483,0.218687234716744,0.1518215664700983,0.2891859935560199,268.3779887020711,0.0,0.1139491992108603,0.1213717442311453,tumor7,linreg,single,std
843,min,-2.328727661284132e-16,-0.8229844448125614,-2.220446049250313e-16,-17.649950065252426,40.0,1.0,0.1469066642045112,0.1543175939665082,tumor7,linreg,single,min
844,25%,0.203119443778291,0.1993485790910873,0.0412575089752121,0.0142901716552227,263.5,1.0,0.254414056329888,0.2773874858504794,tumor7,linreg,single,25%
845,50%,0.3541132350410941,0.3623702497900075,0.1253961832312692,0.1017939813435155,628.0,1.0,0.3019091360005568,0.3328431908529233,tumor7,linreg,single,50%
846,75%,0.5004214050991662,0.5111268257826671,0.2504215831037447,0.2292189345569528,792.0,1.0,0.3724757953450738,0.4142366821301356,tumor7,linreg,single,75%
847,max,0.9007801360806932,0.935118102808646,0.8114048535575523,0.8522763763883359,792.0,1.0,1.9904717754014445,1.399342158360009,tumor7,linreg,single,max
848,count,13040.0,13040.0,13040.0,13040.0,13040.0,13040.0,13040.0,13040.0,tumor7,linreg,corum,count
849,mean,0.393230932264013,0.3715285532288755,0.1919355245247476,-1.7202597438578798e+22,529.5483895705521,6.708205521472393,326234363.86905134,0.3607666814745984,tumor7,linreg,corum,mean
850,std,0.1931523222858725,0.2125064349816199,0.1581811613814337,1.9644131023246412e+24,268.23657753594784,21.87595971535869,37253621754.28849,0.1213665187090553,tumor7,linreg,corum,std
851,min,-2.328727661284132e-16,-0.8229844448125614,-2.220446049250313e-16,-2.2432187059906752e+26,40.0,1.0,0.1329043194513015,0.1543175939665082,tumor7,linreg,corum,min
852,25%,0.2504671263485898,0.233107526227213,0.0627337816213702,0.0211407608717054,264.0,1.0,0.2525996981552761,0.2772636224176132,tumor7,linreg,corum,25%
853,50%,0.3969637675896098,0.3878233696968733,0.1575802347228422,0.118735483960268,628.0,1.0,0.3007148503396114,0.332746390048045,tumor7,linreg,corum,50%
854,75%,0.5352003267601079,0.5234576158476452,0.2864393902012253,0.2414060677936763,792.0,1.0,0.372471410058792,0.4141519775124889,tumor7,linreg,corum,75%
855,max,0.994950549541646,0.935118102808646,0.9899265960332227,0.8522763763883359,792.0,270.0,4254096100572.485,1.399342158360009,tumor7,linreg,corum,max
856,count,13173.0,13173.0,13173.0,13173.0,13173.0,13173.0,13173.0,13173.0,tumor7,linreg,string,count
857,mean,0.8530898022096133,0.2955093888972592,0.7519286296827006,-9.570737311859028e+24,527.0039474683064,322.3716693236165,195909697033.37555,0.3604165933171311,tumor7,linreg,string,mean
858,std,0.1555609637227794,0.2630014273770565,0.2228966601635887,2.4698428380451533e+26,268.4079554224634,229.4034653553,1169422647601.725,0.121206771490779,tumor7,linreg,string,std
859,min,-2.1800276962496131e-16,-0.8205649655388577,0.0,-2.547953172151403e+28,40.0,1.0,1.5177237722704457e-15,0.1543175939665082,tumor7,linreg,string,min
860,25%,0.7856123308402528,0.0649615422008221,0.6169743455335475,-9.17343439622538e+20,261.0,149.0,0.314794779524448,0.2771102516250791,tumor7,linreg,string,25%
861,50%,0.8971399375480871,0.3349403075661752,0.8048600675437868,-0.6829122154839098,626.0,264.0,0.4731306740073042,0.3325007900268224,tumor7,linreg,string,50%
862,75%,0.9690671247057084,0.5006897045092352,0.9390910843523348,0.0385392285713418,792.0,447.0,9952500461.644363,0.4135834702877077,tumor7,linreg,string,75%
863,max,1.0,1.0,1.0,1.0,792.0,950.0,48212925218063.64,1.399342158360009,tumor7,linreg,string,max
864,count,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,tumor7,linreg,stringhi,count
865,mean,0.5147916682161248,0.4030847244326003,0.3098106016584817,-1.813562189905746e+24,528.1367827478473,39.64924178922502,14877057936.204529,0.3605041897365738,tumor7,linreg,stringhi,mean
866,std,0.2116852091743508,0.2067707496713588,0.2177458442954319,1.6872050894592987e+26,268.15197054589925,64.62414427177353,591716523209.4824,0.1212885985723507,tumor7,linreg,stringhi,std
867,min,-2.1800276962496131e-16,-0.8296625527009449,-0.0868487204002288,-1.927840003444732e+28,40.0,1.0,0.1102582921842387,0.1543175939665082,tumor7,linreg,stringhi,min
868,25%,0.365184324919437,0.2828168823042112,0.1333595911943373,0.0124528138130238,263.5,2.0,0.2516758896146299,0.2770679140649364,tumor7,linreg,stringhi,25%
869,50%,0.5281626031006396,0.4288418989863446,0.2789557353140436,0.1307543793669955,628.0,10.0,0.3014612272763476,0.332521424140019,tumor7,linreg,stringhi,50%
870,75%,0.667628649292366,0.5483951685978178,0.445728015554045,0.2596780870818084,792.0,49.0,0.3811040877304676,0.4137712356601837,tumor7,linreg,stringhi,75%
